corridor,seller_id,n_orders,avg_delta,std_delta,avg_actual,std_actual,pct_late
BA_AL,53243585a1d6dc2643021fd1853d8905,5,-13.6,6.2289646009589745,18.4,5.029910535983716,0.0
BA_BA,53243585a1d6dc2643021fd1853d8905,43,-10.581395348837209,6.576410072008584,8.930232558139535,3.978485885940657,0.023255813953488372
BA_BA,75d34ebb1bd0bd7dde40dd507b8169c3,8,-1.0,15.071259308460496,22.125,10.894789055848147,0.375
BA_CE,53243585a1d6dc2643021fd1853d8905,10,-13.5,5.441609239104836,12.6,4.812021982031623,0.0
BA_DF,53243585a1d6dc2643021fd1853d8905,12,-10.416666666666666,4.273774855458757,12.083333333333334,4.358029857908759,0.0
BA_ES,53243585a1d6dc2643021fd1853d8905,5,-13.2,2.9495762407505253,13.0,6.782329983125268,0.0
BA_MA,53243585a1d6dc2643021fd1853d8905,12,-12.083333333333334,4.718596350097295,14.083333333333334,3.4761089357690347,0.0
BA_MG,53243585a1d6dc2643021fd1853d8905,35,-14.457142857142857,4.571927493782393,10.628571428571428,3.4563302052024714,0.0
BA_MG,75d34ebb1bd0bd7dde40dd507b8169c3,7,-24.428571428571427,6.320789582985733,11.571428571428571,2.760262237369417,0.0
BA_PA,53243585a1d6dc2643021fd1853d8905,5,-17.8,13.516656391282572,24.6,12.621410380777577,0.2
BA_PE,53243585a1d6dc2643021fd1853d8905,18,-7.777777777777778,11.573578202885253,17.77777777777778,10.406759995059522,0.1111111111111111
BA_RJ,4aba391bc3b88717ce08eb11e44937b2,10,-12.3,19.77119116290164,19.8,16.605220062779456,0.2
BA_RJ,53243585a1d6dc2643021fd1853d8905,50,-11.74,6.592543716431559,12.54,4.563430503380508,0.0
BA_RJ,75d34ebb1bd0bd7dde40dd507b8169c3,7,-22.714285714285715,12.324964985944662,12.857142857142858,6.20291790016525,0.14285714285714285
BA_RJ,a3dd39f583bc80bd8c5901c95878921e,5,-11.0,5.612486080160911,11.8,4.381780460041329,0.0
BA_RN,53243585a1d6dc2643021fd1853d8905,5,-11.0,10.099504938362077,17.8,8.64291617453276,0.2
BA_RS,53243585a1d6dc2643021fd1853d8905,17,-11.235294117647058,8.64240571083007,18.176470588235293,9.71619327538856,0.058823529411764705
BA_SC,53243585a1d6dc2643021fd1853d8905,9,-11.333333333333334,5.2201532544552744,15.444444444444445,4.0034707164881045,0.0
BA_SE,53243585a1d6dc2643021fd1853d8905,7,-12.285714285714286,6.969320524371696,16.428571428571427,2.5727509827124,0.0
BA_SP,4aba391bc3b88717ce08eb11e44937b2,6,-19.333333333333332,9.647106647418525,13.166666666666666,4.708148963941845,0.0
BA_SP,53243585a1d6dc2643021fd1853d8905,86,-10.209302325581396,6.554955519335359,11.511627906976743,5.679155252109682,0.05813953488372093
BA_SP,75d34ebb1bd0bd7dde40dd507b8169c3,12,-19.666666666666668,6.786796450506384,11.666666666666666,3.984819679582488,0.0
BA_SP,a3dd39f583bc80bd8c5901c95878921e,12,-12.083333333333334,6.200562046860727,12.0,4.369314487526514,0.0
BA_SP,c72de06d72748d1a0dfb2125be43ba63,6,-22.333333333333332,7.941452428030195,7.833333333333333,1.4719601443879744,0.0
CE_CE,dbdd0ec73a4817971d962698f2fea022,5,-18.2,11.211601134539169,6.2,3.271085446759225,0.0
CE_PE,8d79c8a04e42d722a75097ce5cbcf2ef,6,-7.666666666666667,8.891943919451284,17.0,10.21763181955584,0.16666666666666666
CE_RJ,bbf9ad41dca6603e614efcdad7aab8c4,5,-25.0,7.968688725254614,14.0,5.656854249492381,0.0
CE_SP,8d79c8a04e42d722a75097ce5cbcf2ef,5,-27.6,4.61519230368573,11.6,2.701851217221259,0.0
CE_SP,bbf9ad41dca6603e614efcdad7aab8c4,5,-20.6,6.18869937870632,10.6,4.03732584763727,0.0
CE_SP,c4fabeea6e569d42d02993bb1f4f1cbc,6,-8.5,3.6193922141707713,16.333333333333332,1.9663841605003505,0.0
DF_BA,44073f8b7e41514de3b7815dd0237f4f,12,-14.583333333333334,6.666856057915882,16.25,6.593729803932879,0.0
DF_BA,5656537e588803a555b8eb41f07a944b,6,-6.833333333333333,12.188792666489435,20.166666666666668,11.565754046609614,0.16666666666666666
DF_DF,5656537e588803a555b8eb41f07a944b,17,-8.352941176470589,5.134943724990911,2.8823529411764706,1.3639259941972872,0.0
DF_DF,bd0389da23d89b726abf911cccc54596,5,-12.6,2.6076809620810595,2.2,0.8366600265340756,0.0
DF_ES,5656537e588803a555b8eb41f07a944b,6,-7.166666666666667,7.4139508136125825,16.333333333333332,6.0553007081949835,0.16666666666666666
DF_GO,5656537e588803a555b8eb41f07a944b,7,-11.571428571428571,8.30375703837612,7.142857142857143,4.488079449258573,0.0
DF_MG,432c37c9dfba871172ec162e20118b8c,9,-13.333333333333334,9.041570660012564,13.444444444444445,4.850544070285083,0.0
DF_MG,44073f8b7e41514de3b7815dd0237f4f,21,-19.238095238095237,6.057266395865066,8.047619047619047,2.9576374097612184,0.0
DF_MG,5656537e588803a555b8eb41f07a944b,20,-15.2,6.444908230941939,8.25,5.664989431866391,0.05
DF_MG,bd0389da23d89b726abf911cccc54596,9,-20.333333333333332,3.5,10.0,4.242640687119285,0.0
DF_MG,c9a06ece156bb057372c68718ec8909b,7,-33.142857142857146,11.480832888319725,11.571428571428571,8.223080178318074,0.0
DF_MG,f3b80352b986ab4d1057a4b724be19d0,9,-16.11111111111111,2.758824226207808,9.555555555555555,2.2973414586817036,0.0
DF_PR,3c487ae8f8d7542beff5788e2e0aea83,5,-8.2,1.6431676725154984,12.6,0.5477225575051662,0.0
DF_PR,5656537e588803a555b8eb41f07a944b,7,-11.428571428571429,6.133436852128472,12.857142857142858,7.033931367037247,0.0
DF_RJ,432c37c9dfba871172ec162e20118b8c,5,-10.4,10.89954127475097,17.2,12.457929201917949,0.2
DF_RJ,44073f8b7e41514de3b7815dd0237f4f,17,-11.058823529411764,9.430473133910715,15.529411764705882,9.131796421425136,0.11764705882352941
DF_RJ,5656537e588803a555b8eb41f07a944b,26,-17.115384615384617,11.068249809529684,11.538461538461538,8.24733057046106,0.038461538461538464
DF_RJ,7ecd59e5e20407131822c1a68ac59c1f,6,-27.666666666666668,9.973297682645729,11.833333333333334,5.076087732365021,0.0
DF_RJ,bd0389da23d89b726abf911cccc54596,7,-12.714285714285714,21.34411929716072,18.285714285714285,17.736161607614783,0.14285714285714285
DF_RJ,f3b80352b986ab4d1057a4b724be19d0,8,-17.25,9.114352888243276,10.75,2.9640705601780613,0.0
DF_RS,44073f8b7e41514de3b7815dd0237f4f,5,-17.8,14.75466028073842,20.8,11.189280584559492,0.2
DF_RS,bd0389da23d89b726abf911cccc54596,5,-10.6,20.255863348670182,20.8,17.73978579352073,0.2
DF_SP,2addf05f476d0637864454e93ba673d5,5,-11.2,4.43846820423443,12.4,5.176871642217915,0.0
DF_SP,3c487ae8f8d7542beff5788e2e0aea83,7,-12.0,4.690415759823429,11.285714285714286,1.7994708216848745,0.0
DF_SP,42bde9fef835393bb8a8849cb6b7f245,12,-13.833333333333334,5.305800142439889,9.166666666666666,4.802145984932784,0.0
DF_SP,432c37c9dfba871172ec162e20118b8c,9,-15.333333333333334,3.840572873934304,8.333333333333334,3.278719262151,0.0
DF_SP,44073f8b7e41514de3b7815dd0237f4f,51,-17.647058823529413,7.802111328125907,10.470588235294118,4.708940182998593,0.0
DF_SP,5656537e588803a555b8eb41f07a944b,54,-11.166666666666666,7.5354508072128334,10.685185185185185,6.62420966898273,0.018518518518518517
DF_SP,6b333a05bf188ef3e1f1662a86bd9855,6,-9.166666666666666,7.985403350280227,11.166666666666666,6.112828041640519,0.16666666666666666
DF_SP,768de2a4fc06aacecb9a586ccc30746a,7,-11.428571428571429,7.828519290754433,14.857142857142858,5.727959829601096,0.0
DF_SP,77e4abfd739aed9c46480f90f81c0eb4,9,-12.777777777777779,8.089774066341066,10.666666666666666,4.301162633521313,0.0
DF_SP,7ecd59e5e20407131822c1a68ac59c1f,14,-6.642857142857143,8.176957708257843,18.571428571428573,6.259937155180808,0.21428571428571427
DF_SP,bd0389da23d89b726abf911cccc54596,30,-14.1,5.610027967230061,9.433333333333334,3.3495582141358664,0.0
DF_SP,d3674f271c91f824f82d24d92011f669,12,-10.166666666666666,7.408021860037123,13.166666666666666,6.978321409692282,0.08333333333333333
DF_SP,e38db885400cd35c71dfd162f2c1dbcf,15,-12.133333333333333,6.916508890914204,11.066666666666666,4.787881527754162,0.0
DF_SP,f3b80352b986ab4d1057a4b724be19d0,46,-13.152173913043478,3.9886917448893926,9.58695652173913,2.745307810764653,0.0
ES_BA,001cca7ae9ae17fb1caed9dfb1094831,14,-14.5,5.080127194046652,13.071428571428571,4.565157099231016,0.0
ES_ES,001cca7ae9ae17fb1caed9dfb1094831,5,-13.8,12.755391017134675,7.6,3.7815340802378077,0.2
ES_MG,001cca7ae9ae17fb1caed9dfb1094831,30,-13.533333333333333,4.264798441559277,10.866666666666667,2.932967584303432,0.0
ES_MG,15aac934c58d886785ac1b17953ea898,5,-15.6,6.024948132556827,9.8,4.494441010848846,0.0
ES_PR,001cca7ae9ae17fb1caed9dfb1094831,11,-17.818181818181817,5.075789235541244,11.545454545454545,4.844866073765845,0.0
ES_RJ,001cca7ae9ae17fb1caed9dfb1094831,37,-11.81081081081081,7.5639416452808,12.324324324324325,7.55738804840099,0.08108108108108109
ES_RJ,15aac934c58d886785ac1b17953ea898,6,-1.5,17.120163550620656,15.833333333333334,15.61302874738488,0.16666666666666666
ES_RS,001cca7ae9ae17fb1caed9dfb1094831,13,-11.846153846153847,11.97807826716619,18.692307692307693,10.781037483970142,0.15384615384615385
ES_SC,001cca7ae9ae17fb1caed9dfb1094831,10,-10.2,10.064238117656442,20.0,10.0,0.1
ES_SP,001cca7ae9ae17fb1caed9dfb1094831,58,-12.120689655172415,10.948167492592356,12.53448275862069,9.708407492661047,0.06896551724137931
ES_SP,15aac934c58d886785ac1b17953ea898,6,-5.333333333333333,7.711463328491335,14.833333333333334,8.232051182218601,0.3333333333333333
ES_SP,41da412d33e8da4f22baf55cb1bde82c,7,-16.571428571428573,4.7559486560567095,10.285714285714286,4.029651999626672,0.0
ES_SP,cb6c9f5888a7a090c75beaf615925792,5,-9.6,8.590692637965812,9.0,5.1478150704935,0.0
GO_DF,9d5a9018aee56acb367ba9c3f05d1d6a,5,-13.8,3.8340579025361623,10.0,2.1213203435596424,0.0
GO_GO,b410bdd36d5db7a65dcd42b7ead933b8,5,-10.2,5.761944116355173,4.8,2.7748873851023212,0.0
GO_MG,65b081a070633e057c462abdd6fb9dd8,5,-21.6,5.319774431308155,11.6,3.9115214431215892,0.0
GO_MG,750303a20e9c56b2a6bc45cdce0b897d,11,-18.727272727272727,9.43494471728276,8.545454545454545,2.2074254852038093,0.0
GO_MG,9a84ba99f5367fdbd4598363496f1ea2,5,-24.2,4.3817804600413295,7.4,0.894427190999916,0.0
GO_MG,9d5a9018aee56acb367ba9c3f05d1d6a,14,-15.0,7.912988349251161,12.142857142857142,3.324897751051159,0.0
GO_MG,b410bdd36d5db7a65dcd42b7ead933b8,12,-15.833333333333334,10.443208609455528,8.5,3.0600059417648784,0.0
GO_PA,9d5a9018aee56acb367ba9c3f05d1d6a,6,-16.0,5.8309518948453,21.0,5.932958789676531,0.0
GO_RJ,376a891762bbdecbc02b4b6adec3fdda,5,-22.0,5.787918451395113,10.2,1.7888543819998322,0.0
GO_RJ,750303a20e9c56b2a6bc45cdce0b897d,9,-7.333333333333333,16.560495161679196,18.444444444444443,17.103443447966193,0.1111111111111111
GO_RJ,75fbb52eda0cbc24f479d3b2fbfa8d3e,9,-15.333333333333334,5.1720402163943,13.0,5.196152422706631,0.0
GO_RJ,9d5a9018aee56acb367ba9c3f05d1d6a,6,-15.0,5.215361924162119,13.833333333333334,3.4302575219167823,0.0
GO_RJ,b410bdd36d5db7a65dcd42b7ead933b8,5,-20.6,6.730527468185536,8.4,2.3021728866442674,0.0
GO_SC,376a891762bbdecbc02b4b6adec3fdda,5,-5.6,5.128352561983234,20.6,5.8991524815010505,0.2
GO_SP,376a891762bbdecbc02b4b6adec3fdda,15,-16.466666666666665,4.5176900966670805,7.933333333333334,3.7505555144093874,0.0
GO_SP,6b89abe95848c850399130d149a39b63,5,-11.0,5.291502622129181,15.0,4.358898943540674,0.0
GO_SP,750303a20e9c56b2a6bc45cdce0b897d,12,-7.833333333333333,11.368483814582499,12.833333333333334,13.065105039645479,0.08333333333333333
GO_SP,75fbb52eda0cbc24f479d3b2fbfa8d3e,10,-17.4,5.680375574437544,10.5,5.212165257037297,0.0
GO_SP,8ab42aa58097fd4668d60cc648225d5f,11,-14.818181818181818,5.74139672585307,11.0,5.531726674375733,0.0
GO_SP,9a84ba99f5367fdbd4598363496f1ea2,7,-21.857142857142858,10.399175791516228,10.285714285714286,5.822779568622009,0.0
GO_SP,9d5a9018aee56acb367ba9c3f05d1d6a,15,-13.066666666666666,5.216274897810104,12.866666666666667,4.911599487316685,0.0
GO_SP,b410bdd36d5db7a65dcd42b7ead933b8,14,-14.642857142857142,10.551027240234754,8.785714285714286,4.370857536501916,0.0
MA_BA,06a2c3af7b3aee5d69171b0e14f0ee87,10,-3.1,7.992357460585568,21.8,8.416914187779536,0.2
MA_CE,06a2c3af7b3aee5d69171b0e14f0ee87,9,-15.555555555555555,12.640323483905693,13.11111111111111,10.705657901834483,0.1111111111111111
MA_DF,06a2c3af7b3aee5d69171b0e14f0ee87,27,-11.814814814814815,10.630279817711713,16.11111111111111,5.970010522689692,0.18518518518518517
MA_ES,06a2c3af7b3aee5d69171b0e14f0ee87,13,-2.3846153846153846,17.192723565210475,28.53846153846154,13.357990022301163,0.46153846153846156
MA_GO,06a2c3af7b3aee5d69171b0e14f0ee87,16,-8.125,13.700973201443272,21.375,9.858160747996216,0.3125
MA_MA,06a2c3af7b3aee5d69171b0e14f0ee87,14,-6.642857142857143,8.445364161726587,9.857142857142858,7.112904230580262,0.2857142857142857
MA_MG,06a2c3af7b3aee5d69171b0e14f0ee87,31,-13.290322580645162,10.74924353427439,17.419354838709676,7.473393667084976,0.12903225806451613
MA_PA,06a2c3af7b3aee5d69171b0e14f0ee87,5,-16.8,15.17234326002414,27.6,12.739701723352868,0.2
MA_PE,06a2c3af7b3aee5d69171b0e14f0ee87,21,-11.761904761904763,13.85967085433403,15.476190476190476,9.410733486923576,0.14285714285714285
MA_PI,06a2c3af7b3aee5d69171b0e14f0ee87,5,-16.4,13.277801022759755,14.2,8.043631020876083,0.2
MA_PR,06a2c3af7b3aee5d69171b0e14f0ee87,9,-10.555555555555555,13.473224475892094,19.22222222222222,7.917982346813135,0.3333333333333333
MA_RJ,06a2c3af7b3aee5d69171b0e14f0ee87,41,-19.24390243902439,12.334464900847703,16.658536585365855,7.926568476010159,0.04878048780487805
MA_RS,06a2c3af7b3aee5d69171b0e14f0ee87,17,-17.0,13.379088160259652,18.941176470588236,9.2498012697253,0.11764705882352941
MA_SC,06a2c3af7b3aee5d69171b0e14f0ee87,19,-13.210526315789474,10.804211870934722,16.94736842105263,7.352049481535565,0.10526315789473684
MA_SE,06a2c3af7b3aee5d69171b0e14f0ee87,5,0.8,13.21741275741966,29.2,8.87130204648675,0.6
MA_SP,06a2c3af7b3aee5d69171b0e14f0ee87,123,-9.8130081300813,12.070387550989443,16.089430894308943,8.454320973093395,0.2032520325203252
MG_BA,080102cd0a76b09e0dcf55fcacc60e05,5,-8.4,6.465291950097845,15.2,7.854934754662192,0.0
MG_BA,0c8380b62e38e8a1e6adbeba7eb9688c,5,15.0,53.73546315051169,44.0,54.85890994177701,0.2
MG_BA,0df3984f9dfb3d49ac6366acbd3bbb85,5,-18.6,7.829431652425354,12.0,8.916277250063503,0.0
MG_BA,0ea22c1cfbdc755f86b9b54b39c16043,8,-15.75,5.007137762377681,17.0,6.502746672423453,0.0
MG_BA,1554a68530182680ad5c8b042c3ab563,11,-7.454545454545454,10.699192832766744,21.90909090909091,9.914177176695455,0.18181818181818182
MG_BA,282f23a9769b2690c5dda22e316f9941,5,-15.2,3.3466401061363027,10.4,6.06630035524124,0.0
MG_BA,2a84855fd20af891be03bc5924d2b453,6,-15.0,5.5497747702046425,8.833333333333334,2.714160398109638,0.0
MG_BA,3db66a856d18a9cba7c9241fc5221c50,7,-9.285714285714286,14.874074601066622,24.428571428571427,11.501552690211625,0.2857142857142857
MG_BA,4305fe92735c8a43d154ff6dd2b8d927,5,-12.8,2.3874672772626644,12.6,1.140175425099138,0.0
MG_BA,59b22a78efb79a4797979612b885db36,6,-7.0,9.757048734120374,18.166666666666668,7.305249254246338,0.16666666666666666
MG_BA,5cf13accae3222c70a9cac40818ae839,11,-15.272727272727273,13.806454353605123,15.363636363636363,8.285803850837011,0.09090909090909091
MG_BA,6cd68b3ed6d59aaa9fece558ad360c0a,6,-16.833333333333332,2.9944392908634274,12.5,2.258317958127243,0.0
MG_BA,7299e27ed73d2ad986de7f7c77d919fa,11,-6.909090909090909,12.58137151072605,20.727272727272727,10.826734587038782,0.2727272727272727
MG_BA,7ea5bfa6c340f58f8e71fc1f0412b0d6,6,-17.833333333333332,8.773064838850027,11.833333333333334,4.167333280008532,0.0
MG_BA,85d9eb9ddc5d00ca9336a2219c97bb13,33,-16.151515151515152,7.941667064135575,17.151515151515152,7.18123079684644,0.030303030303030304
MG_BA,8f54d64f28a993550aa7943f12572959,5,-9.8,5.449770637375485,12.8,6.3796551630946325,0.0
MG_BA,a1043bafd471dff536d0c462352beb48,43,-8.674418604651162,8.727954351045343,19.186046511627907,8.636180300819415,0.13953488372093023
MG_BA,aac29b1b99776be73c3049939652091d,6,16.333333333333332,60.12875074926027,44.666666666666664,61.00382501668783,0.3333333333333333
MG_BA,d921b68bf747894be13a97ae52b0f386,7,-15.857142857142858,14.484803202305644,15.571428571428571,9.289010404005062,0.14285714285714285
MG_BA,dbc22125167c298ef99da25668e1011f,14,-9.785714285714286,7.637746057258308,19.285714285714285,7.975236398025804,0.14285714285714285
MG_BA,fc906263ca5083d09dce42fe02247800,7,-17.428571428571427,5.996030432909839,13.571428571428571,6.704653678780207,0.0
MG_CE,6cd68b3ed6d59aaa9fece558ad360c0a,5,-17.2,4.43846820423443,16.2,2.8635642126552705,0.0
MG_CE,85d9eb9ddc5d00ca9336a2219c97bb13,5,-17.4,7.503332592921629,18.0,4.795831523312719,0.0
MG_CE,dbc22125167c298ef99da25668e1011f,7,-16.0,5.715476066494082,19.0,7.118052168020874,0.0
MG_DF,0c8380b62e38e8a1e6adbeba7eb9688c,5,-9.4,3.361547262794322,14.2,1.6431676725154984,0.0
MG_DF,0ea22c1cfbdc755f86b9b54b39c16043,6,-13.833333333333334,4.665476038590989,10.166666666666666,2.48327740429189,0.0
MG_DF,1554a68530182680ad5c8b042c3ab563,8,-12.75,5.444525428617001,12.375,4.926241685388278,0.0
MG_DF,66922902710d126a0e7d26b0e3805106,5,-14.4,4.277849927241488,11.2,5.357238094391549,0.0
MG_DF,6cd68b3ed6d59aaa9fece558ad360c0a,5,-12.8,1.6431676725154984,12.6,4.159326868617084,0.0
MG_DF,7299e27ed73d2ad986de7f7c77d919fa,11,-14.181818181818182,5.400336689840399,6.818181818181818,2.482667187449088,0.0
MG_DF,85d9eb9ddc5d00ca9336a2219c97bb13,9,-15.11111111111111,4.484541349024571,12.0,2.7386127875258306,0.0
MG_DF,a1043bafd471dff536d0c462352beb48,11,-12.727272727272727,4.076540422733696,11.454545454545455,2.6594599588501557,0.0
MG_DF,d921b68bf747894be13a97ae52b0f386,5,-19.2,9.833615815151617,7.8,1.9235384061671346,0.0
MG_DF,dbc22125167c298ef99da25668e1011f,9,-11.0,13.74772708486752,15.11111111111111,12.128936932440167,0.1111111111111111
MG_ES,1554a68530182680ad5c8b042c3ab563,6,-17.0,9.859006035092989,11.666666666666666,2.943920288775949,0.0
MG_ES,7299e27ed73d2ad986de7f7c77d919fa,7,-10.428571428571429,8.599557020706412,15.0,6.0553007081949835,0.0
MG_ES,85d9eb9ddc5d00ca9336a2219c97bb13,21,-16.857142857142858,9.095524802262453,14.904761904761905,7.700030921397406,0.0
MG_ES,8e6cc767478edae941d9bd9eb778d77a,5,-10.4,5.549774770204643,17.4,3.361547262794322,0.0
MG_ES,a1043bafd471dff536d0c462352beb48,23,-12.565217391304348,6.894174661899327,12.608695652173912,4.438868922625781,0.043478260869565216
MG_ES,b92e3c8f9738272ff7c59e111e108d7c,5,-49.6,25.244801445050026,12.8,4.54972526643093,0.0
MG_ES,d94a40fd42351c259927028d163af842,5,-12.8,12.049896265113654,18.8,11.945710527214361,0.2
MG_ES,dbc22125167c298ef99da25668e1011f,13,-11.76923076923077,4.639573366769947,13.615384615384615,4.78780502141398,0.0
MG_GO,0ea22c1cfbdc755f86b9b54b39c16043,6,-16.166666666666668,10.107752800037536,11.333333333333334,4.412104562073146,0.0
MG_GO,1554a68530182680ad5c8b042c3ab563,7,-12.857142857142858,12.005950905399253,17.714285714285715,8.077010290825143,0.14285714285714285
MG_GO,229c3efbfb0ea2058de4ccdfbc3d784a,5,-15.4,3.7815340802378077,10.2,3.63318042491699,0.0
MG_GO,7299e27ed73d2ad986de7f7c77d919fa,7,-15.714285714285714,3.6839419880650364,9.714285714285714,1.380131118684708,0.0
MG_GO,85d9eb9ddc5d00ca9336a2219c97bb13,11,-17.818181818181817,9.020179397530647,15.636363636363637,7.460197413912413,0.0
MG_GO,a1043bafd471dff536d0c462352beb48,18,-6.777777777777778,11.101433694138764,19.444444444444443,11.520938596476888,0.1111111111111111
MG_GO,d921b68bf747894be13a97ae52b0f386,6,-12.166666666666666,5.845225972250061,12.5,3.2093613071762426,0.0
MG_GO,dbc22125167c298ef99da25668e1011f,5,-10.0,7.035623639735144,17.0,4.242640687119285,0.0
MG_MA,3db66a856d18a9cba7c9241fc5221c50,5,-16.6,11.717508267545622,23.6,5.176871642217914,0.2
MG_MA,85d9eb9ddc5d00ca9336a2219c97bb13,11,-13.0,9.539392014169456,21.727272727272727,8.343751064010828,0.09090909090909091
MG_MG,0509040ea3fe50071181bbc359eb7738,29,-11.241379310344827,4.968868600840013,6.551724137931035,5.754415738596825,0.0
MG_MG,05d2173d43ea568aa0540eba70d2ca76,9,-12.88888888888889,6.030017505041848,9.0,4.301162633521313,0.0
MG_MG,05f51e13da97139648b8125c31e5f51b,11,-8.090909090909092,7.816067367347155,8.636363636363637,7.7106773667781905,0.18181818181818182
MG_MG,080102cd0a76b09e0dcf55fcacc60e05,26,-10.0,6.788225099390855,5.769230769230769,5.077855392251278,0.07692307692307693
MG_MG,0c8380b62e38e8a1e6adbeba7eb9688c,39,-13.025641025641026,6.563404040937019,8.051282051282051,2.990764010369591,0.0
MG_MG,0cbcee27c791afa0cdcb08587a2013a8,5,-20.8,7.085195833567341,6.8,1.0954451150103321,0.0
MG_MG,0d85bbda9889ce1f7e63778d24f346eb,10,-12.2,5.573747990954262,8.1,3.212821536005731,0.0
MG_MG,0df3984f9dfb3d49ac6366acbd3bbb85,17,-13.764705882352942,5.662700457430909,6.0,2.979093821953246,0.0
MG_MG,0ea22c1cfbdc755f86b9b54b39c16043,54,-15.074074074074074,6.742856043031841,7.092592592592593,4.005979109199188,0.0
MG_MG,0ebd97a106433a45a4aebe57c1799778,7,-14.714285714285714,5.794085654478071,3.857142857142857,2.9680841985233184,0.0
MG_MG,11305281b50fff20ae8bb473f8e11876,6,-17.5,12.581732790041283,12.333333333333334,3.2041639575194445,0.0
MG_MG,1554a68530182680ad5c8b042c3ab563,21,-11.238095238095237,16.5707717439616,13.428571428571429,10.70313705682324,0.09523809523809523
MG_MG,17ca9b9e9b9ef8fdb529001b49ebb50f,20,-10.55,5.762629151424036,5.95,4.605203007125974,0.0
MG_MG,1838dd9b8977065acf51d95e0053ea7a,10,-9.2,3.457680661303984,7.0,5.185449728701348,0.0
MG_MG,1d29dfba02015238dfbe2449a5eaa361,5,-17.2,5.540758070878027,8.2,5.215361924162119,0.0
MG_MG,1da366cade6d8276e7d8beea7af5d4bf,10,-8.5,9.03388682191177,14.8,9.101892355133874,0.1
MG_MG,229c3efbfb0ea2058de4ccdfbc3d784a,16,-12.0,4.305035810923451,5.625,3.461695153148719,0.0
MG_MG,25c5c91f63607446a97b143d2d535d31,20,-11.05,4.762518130922802,8.2,3.6935220675065543,0.0
MG_MG,276677b5d08786d5dce7c2149dcce48b,7,-8.0,3.3166247903554,8.142857142857142,4.450789122113495,0.0
MG_MG,282f23a9769b2690c5dda22e316f9941,15,-11.8,5.185143612834103,4.4,1.804755622554715,0.0
MG_MG,2a1348e9addc1af5aaa619b1a3679d6b,12,-2.4166666666666665,34.86456480135495,19.25,31.311122043714178,0.25
MG_MG,2a5b78b41cd05baeac8df54c6606b92c,9,-15.444444444444445,2.7436796055257213,5.0,2.6457513110645907,0.0
MG_MG,2a84855fd20af891be03bc5924d2b453,44,-10.159090909090908,5.2736430275703166,4.840909090909091,3.44351889934526,0.0
MG_MG,2b1a40c1daabc6ca280c4b815c101841,9,-17.555555555555557,7.213028336127468,6.666666666666667,3.24037034920393,0.0
MG_MG,31344c16881c08a8a72c6d2eb29918c1,13,-10.923076923076923,6.396112601436626,11.23076923076923,4.603510366264825,0.07692307692307693
MG_MG,3db66a856d18a9cba7c9241fc5221c50,21,-11.142857142857142,8.187097863624903,10.142857142857142,5.694608979427072,0.09523809523809523
MG_MG,4e06067cc08b3f41d837768d392c3ee3,6,-12.166666666666666,4.915960401250875,4.166666666666667,2.316606713852541,0.0
MG_MG,50c9975695009e5e6473912e83a6d1da,17,-5.0,7.3824115301167,14.941176470588236,7.154287073455452,0.17647058823529413
MG_MG,58f1a6197ed863543e0136bdedb3fce2,11,-14.545454545454545,5.465594869062952,7.090909090909091,3.780331875762906,0.0
MG_MG,594f9aaa48e5bf431f011ddc5669b0d5,6,-7.833333333333333,3.3115957885386114,3.1666666666666665,1.4719601443879746,0.0
MG_MG,59b22a78efb79a4797979612b885db36,25,-9.12,6.326663154196425,9.6,6.089608635481704,0.08
MG_MG,5b51032eddd242adc84c38acab88f23d,5,-14.2,5.805170109479997,9.0,3.5355339059327378,0.0
MG_MG,5cf13accae3222c70a9cac40818ae839,18,-12.11111111111111,6.910255710675844,6.777777777777778,2.734433064276128,0.0
MG_MG,66922902710d126a0e7d26b0e3805106,24,-8.333333333333334,5.12170714293301,6.041666666666667,3.014157415852104,0.08333333333333333
MG_MG,6cd68b3ed6d59aaa9fece558ad360c0a,34,-13.588235294117647,4.899707146838184,6.911764705882353,3.545100306815485,0.0
MG_MG,6df688df543f90e9b38f4319e75a9d88,10,-14.0,3.9440531887330774,5.5,1.7159383568311668,0.0
MG_MG,7299e27ed73d2ad986de7f7c77d919fa,57,-13.0,6.96162953009464,8.017543859649123,3.39900840619193,0.03508771929824561
MG_MG,7a241947449cc45dbfda4f9d0798d9d0,6,-6.5,5.431390245600108,10.666666666666666,7.659416862050705,0.16666666666666666
MG_MG,7e26c750b4cb9f6766f58265ff9ebe95,5,-11.6,3.130495168499706,5.8,3.271085446759225,0.0
MG_MG,7ea5bfa6c340f58f8e71fc1f0412b0d6,24,-12.041666666666666,6.01793816104361,5.666666666666667,3.171430436647279,0.0
MG_MG,8444e55c1f13cd5c179851e5ca5ebd00,21,-17.095238095238095,12.79024926224959,22.952380952380953,17.373762374558343,0.14285714285714285
MG_MG,85d9eb9ddc5d00ca9336a2219c97bb13,103,-14.029126213592233,7.940287334505104,10.048543689320388,5.826542782778064,0.009708737864077669
MG_MG,870d0118f7a9d85960f29ad89d5d989a,7,-6.571428571428571,13.389761547007263,14.285714285714286,14.395766573478996,0.14285714285714285
MG_MG,8e6cc767478edae941d9bd9eb778d77a,16,-14.375,7.7190241179396075,12.1875,4.901955392153897,0.0
